match_id,event_id,from_player_id,from_player_name,team_name,syn_F_fast,syn_F_slow,syn_f_i,syn_I_burst,syn_I_burst_long,syn_contact,syn_quick_chain,v_i_max,a_i_max,d_i_max,tau_i_react,tau_i_turn,is_gk,tau_GK_react,r_GK,v_dive,v_i_eff,a_i_eff,d_i_eff,tau_i_react_eff,tau_i_turn_eff
143173,1,0,REFEREE,TEAM REFEREES,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143173,2,445405,JUJU,BRAZIL,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.086329460144042,2.7504018452613854,3.438002306576732,0.258,0.338,0,,,,7.086329460144042,2.7504018452613854,3.438002306576732,0.258,0.338
143173,3,445405,JUJU,BRAZIL,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,7.086329460144042,2.7504018452613854,3.438002306576732,0.258,0.338,0,,,,7.021843862056731,2.7103559943943796,3.4129736497848535,0.26269560000000003,0.3441516
143173,4,445405,JUJU,BRAZIL,0.8818443905202591,0.9970023389271041,0.927907569882997,0.3,0.02,0.0,1.0,7.086329460144042,2.7504018452613854,3.438002306576732,0.258,0.338,0,,,,6.958611782296169,2.6710885841321126,3.3884315183709366,0.2672999234850934,0.35018362068977354
143173,5,490550,KAYLANE,BRAZIL,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.68332216474745,3.0095962396476184,3.7619952995595227,0.254,0.334,0,,,,7.68332216474745,3.0095962396476184,3.7619952995595227,0.254,0.334
143173,6,490550,KAYLANE,BRAZIL,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,7.68332216474745,3.0095962396476184,3.7619952995595227,0.254,0.334,0,,,,7.613403933048248,2.965776518398349,3.7346079737787297,0.2586228,0.3400788
143173,7,490550,KAYLANE,BRAZIL,0.8815853459165293,0.9970020063179813,0.9277520100771101,0.3,0.02,0.0,1.0,7.68332216474745,3.0095962396476184,3.7619952995595227,0.254,0.334,0,,,,7.544546019164202,2.9226213281300066,3.7076359798610157,0.263175494720207,0.3460654143171226
143173,8,490573,EMILLY LUCAS,BRAZIL,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.87301370832655,2.6554825691261668,3.3193532114077087,0.26,0.34,0,,,,6.87301370832655,2.6554825691261668,3.3193532114077087,0.26,0.34
143173,9,490573,EMILLY LUCAS,BRAZIL,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,6.87301370832655,2.6554825691261668,3.3193532114077087,0.26,0.34,0,,,,6.810469283580778,2.6168187429196896,3.295188320028661,0.264732,0.346188
143173,10,490550,KAYLANE,BRAZIL,0.8275655640538142,0.9940136359052876,0.8941447927944035,0.3,0.029999999999999995,0.0,1.0,7.68332216474745,3.0095962396476184,3.7619952995595227,0.254,0.334,0,,,,7.479992249803276,2.8821636662263854,3.6823499411712524,0.2674436113151108,0.35167781960333466
143173,11,490573,EMILLY LUCAS,BRAZIL,0.8812794936928212,0.9970016153605651,0.9275683423599188,0.3,0.02,0.0,1.0,6.87301370832655,2.6554825691261668,3.3193532114077087,0.26,0.34,0,,,,6.748557764357277,2.5785461673997068,3.271267960328671,0.26941611549321054,0.3523133817988138
143173,12,490573,EMILLY LUCAS,BRAZIL,0.8243187330213975,0.9940074415508819,0.8921942164331913,0.3,0.029999999999999995,0.0,1.0,6.87301370832655,2.6554825691261668,3.3193532114077087,0.26,0.34,0,,,,6.6877760512536595,2.5409720174811072,3.2477841166295462,0.2740147518636851,0.35832698320635753
143173,13,490569,GI MAZZOTTI,BRAZIL,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.9375165303548165,2.680404114000724,3.3505051425009054,0.26,0.34,0,,,,6.9375165303548165,2.680404114000724,3.3505051425009054,0.26,0.34
143173,14,490569,GI MAZZOTTI,BRAZIL,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,6.9375165303548165,2.680404114000724,3.3505051425009054,0.26,0.34,0,,,,6.874385129928588,2.6413774301008734,3.326113465063499,0.264732,0.346188
143173,15,490569,GI MAZZOTTI,BRAZIL,0.8818107797926178,0.9970022956941875,0.9278873861532457,0.3,0.02,0.0,1.0,6.9375165303548165,2.680404114000724,3.3505051425009054,0.26,0.34,0,,,,6.812445917702578,2.60308773527025,3.3021824057943587,0.2693746398000781,0.3522591443539483
143173,16,490568,SOFIA COUTO,BRAZIL,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.209895028008356,3.2457724529335352,4.057215566166919,0.25,0.33,0,,,,8.209895028008356,3.2457724529335352,4.057215566166919,0.25,0.33
143173,17,490568,SOFIA COUTO,BRAZIL,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.209895028008356,3.2457724529335352,4.057215566166919,0.25,0.33,0,,,,8.13518498325348,3.198514006018823,4.027679036845224,0.25455,0.336006
143173,18,490569,GI MAZZOTTI,BRAZIL,0.8262758487666813,0.9940109415713592,0.8933698858885524,0.3,0.029999999999999995,0.0,1.0,6.9375165303548165,2.680404114000724,3.3505051425009054,0.26,0.34,0,,,,6.75257948553437,2.566079395384448,3.2790521933657324,0.2738619148344882,0.3581271193989461
143173,19,490568,SOFIA COUTO,BRAZIL,0.8828526253609659,0.9970036466680304,0.9285130338837917,0.3,0.02,0.0,1.0,8.209895028008356,3.2457724529335352,4.057215566166919,0.25,0.33,0,,,,8.06316990608714,3.1529602827880225,3.9992079598259735,0.25893587076452607,0.34179534940917444
143173,21,490569,GI MAZZOTTI,BRAZIL,0.7806519305364603,0.9900496152823598,0.8644110044348201,0.3,0.04,0.0,1.0,6.9375165303548165,2.680404114000724,3.3505051425009054,0.26,0.34,0,,,,6.702353805837906,2.5350307933902707,3.2596468171193718,0.2776265694234734,0.3630501292460806
143173,22,490569,GI MAZZOTTI,BRAZIL,0.7206519305364603,0.9850496152823598,0.8264110044348201,0.3,0.05,0.0,1.0,6.9375165303548165,2.680404114000724,3.3505051425009054,0.26,0.34,0,,,,6.636447398799535,2.4942886508574595,3.234182978036365,0.2825665694234734,0.3695101292460807
143173,23,490568,SOFIA COUTO,BRAZIL,0.8273659727857368,0.9940124629268481,0.8940245688421813,0.3,0.029999999999999995,0.0,1.0,8.209895028008356,3.2457724529335352,4.057215566166919,0.25,0.33,0,,,,7.992383236669951,3.1081835988776145,3.9712225323819683,0.26324692889472734,0.3474859461410401
143173,24,490569,GI MAZZOTTI,BRAZIL,0.6703079406219645,0.979089007393097,0.7938203673304175,0.3,0.060000000000000005,0.0,1.0,6.9375165303548165,2.680404114000724,3.3505051425009054,0.26,0.34,0,,,,6.579922877887888,2.4593462197484413,3.2123439585932285,0.28680335224704573,0.37505053755382906
143173,26,490648,MERCY CHIPASULA,ZAMBIA,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143173,20,490573,EMILLY LUCAS,BRAZIL,0.8622518626880584,0.991115774609545,0.913797427456653,0.0,0.029999999999999995,0.0,0.0,6.87301370832655,2.6554825691261668,3.3193532114077087,0.26,0.34,0,,,,6.72489584263069,2.56391879760509,3.262125854207036,0.27120633443063513,0.354654437332369
143173,27,490573,EMILLY LUCAS,BRAZIL,0.8022518626880584,0.987115774609545,0.8761974274566531,0.3,0.04,0.0,1.0,6.87301370832655,2.6554825691261668,3.3193532114077087,0.26,0.34,0,,,,6.660289513772421,2.5239803397654326,3.23716431805725,0.27609433443063514,0.361046437332369
143173,28,490569,GI MAZZOTTI,BRAZIL,0.6271181222070732,0.972170922176155,0.7651392421947059,0.3,0.07,0.0,1.0,6.9375165303548165,2.680404114000724,3.3505051425009054,0.26,0.34,0,,,,6.530178932953344,2.428595417425269,3.1931247071412456,0.2905318985146883,0.3799263288269001
143173,29,490648,MERCY CHIPASULA,ZAMBIA,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143173,30,490648,MERCY CHIPASULA,ZAMBIA,0.8811645501278542,0.9970014689200792,0.9274993176447442,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.4441235329362,3.3481169833930338,4.247643869337627,0.2528450832473412,0.33574511054155143
143173,31,490573,EMILLY LUCAS,BRAZIL,0.7467696354023279,0.9821380879230968,0.8409170164106354,0.3,0.05,0.0,1.0,6.87301370832655,2.6554825691261668,3.3193532114077087,0.26,0.34,0,,,,6.599668826583753,2.48650573313971,3.2137426889161733,0.2806807878666174,0.367044107210192
143173,25,490549,GIOVANNA WAKSMAN,BRAZIL,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.412188847859699,2.876876950082531,3.596096187603164,0.258,0.338,0,,,,7.412188847859699,2.876876950082531,3.596096187603164,0.258,0.338
143173,32,490549,GIOVANNA WAKSMAN,BRAZIL,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,7.412188847859699,2.876876950082531,3.596096187603164,0.258,0.338,0,,,,7.344737929344176,2.8349896216893296,3.569916607357413,0.26269560000000003,0.3441516
143173,33,490569,GI MAZZOTTI,BRAZIL,0.5926901769060755,0.9643188104303098,0.7413416303157692,0.3,0.08,0.0,1.0,6.9375165303548165,2.680404114000724,3.3505051425009054,0.26,0.34,0,,,,6.488904851505072,2.403080530711791,3.177177902945322,0.29362558805895,0.38397192284631926
143173,34,490569,GI MAZZOTTI,BRAZIL,0.5326901769060755,0.9553188104303098,0.7017416303157692,0.3,0.09,0.0,1.0,6.9375165303548165,2.680404114000724,3.3505051425009054,0.26,0.34,0,,,,6.420223437854559,2.3606229295460195,3.1506419022167154,0.29877358805895005,0.3907039228463193
