match_id,event_id,from_player_id,from_player_name,team_name,syn_F_fast,syn_F_slow,syn_f_i,syn_I_burst,syn_I_burst_long,syn_contact,syn_quick_chain,v_i_max,a_i_max,d_i_max,tau_i_react,tau_i_turn,is_gk,tau_GK_react,r_GK,v_dive,v_i_eff,a_i_eff,d_i_eff,tau_i_react_eff,tau_i_turn_eff
143157,1,0,REFEREE,TEAM REFEREES,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143157,2,488063,PIA VLOK,NEW ZEALAND,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143157,3,488063,PIA VLOK,NEW ZEALAND,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143157,5,488063,PIA VLOK,NEW ZEALAND,0.8809877787537552,0.997001244225309,0.9273931649423767,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.443895304626109,3.347970572779013,4.247552362703864,0.25285803387703004,0.335762307279335
143157,6,490241,KATIE PUGH,NEW ZEALAND,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143157,7,490241,KATIE PUGH,NEW ZEALAND,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143157,8,490483,AVA BARKER,DOMINICAN REPUBLIC,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143157,10,490241,KATIE PUGH,NEW ZEALAND,0.8818418057690658,0.9970023356015616,0.9279060177020642,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.444997938059437,3.3486779225286956,4.247994456297415,0.2527954658403482,0.33567922513226567
143157,11,490483,AVA BARKER,DOMINICAN REPUBLIC,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143157,4,490218,GRACE BARTLETT,NEW ZEALAND,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143157,12,490218,GRACE BARTLETT,NEW ZEALAND,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143157,13,490241,KATIE PUGH,NEW ZEALAND,0.8310328372221449,0.9940204862434345,0.8962278968306607,0.3,0.029999999999999995,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.37688997818592,3.304986023741911,4.220687019555675,0.25666019658665934,0.3408110807134329
143157,9,490227,HANNAH SAXON,NEW ZEALAND,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143157,14,490227,HANNAH SAXON,NEW ZEALAND,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143157,15,490227,HANNAH SAXON,NEW ZEALAND,0.8799999999999999,0.997,0.9268,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.44262,3.3471524528301884,4.2470410377358485,0.2529304,0.3358584
143157,16,490227,HANNAH SAXON,NEW ZEALAND,0.8203647777787428,0.9940006849218018,0.8898191406359665,0.3,0.029999999999999995,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.363111152367328,3.2961467769903607,4.215162490335956,0.25744206484241206,0.34184929921697343
143157,17,490476,ALEXA CASTRO,DOMINICAN REPUBLIC,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143157,18,490483,AVA BARKER,DOMINICAN REPUBLIC,0.885814614661254,0.9970076158513154,0.9302918151372785,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.45012740254515,3.3519685223874536,4.250051081209139,0.252504398553252,0.3352927259477609
143157,19,490227,HANNAH SAXON,NEW ZEALAND,0.7740283251527529,0.9900361754652017,0.8604314652777324,0.3,0.04,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.299927650347124,3.255613964373627,4.189829482450498,0.26102736123611664,0.34661010262500735
143157,20,490227,HANNAH SAXON,NEW ZEALAND,0.7140283251527528,0.9850361754652017,0.8224314652777325,0.3,0.05,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.218227650347124,3.20320264361891,4.157072406978799,0.2656633612361166,0.3527661026250073
