match_id,event_id,from_player_id,from_player_name,team_name,syn_F_fast,syn_F_slow,syn_f_i,syn_I_burst,syn_I_burst_long,syn_contact,syn_quick_chain,v_i_max,a_i_max,d_i_max,tau_i_react,tau_i_turn,is_gk,tau_GK_react,r_GK,v_dive,v_i_eff,a_i_eff,d_i_eff,tau_i_react_eff,tau_i_turn_eff
143162,1,487861,AINOA GOMEZ,SPAIN,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143162,2,467539,PHAIR CASEY,KOREA REPUBLIC,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143162,3,467539,PHAIR CASEY,KOREA REPUBLIC,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143162,4,0,REFEREE,TEAM REFEREES,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143162,5,467531,KIM YEEUN,KOREA REPUBLIC,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143162,6,467531,KIM YEEUN,KOREA REPUBLIC,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143162,7,467539,PHAIR CASEY,KOREA REPUBLIC,0.8818870223336355,0.9970023937969541,0.9279331709189629,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.44505631747577,3.348715373475022,4.24801786313887,0.2527921531478865,0.33567482631112805
143162,8,487861,AINOA GOMEZ,SPAIN,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143162,9,490075,IRIS ASHLEY SANTIAGO,SPAIN,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143162,10,467531,KIM YEEUN,KOREA REPUBLIC,0.881606111879369,0.9970020329307914,0.9277644802999379,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.444693632644865,3.3484827077344423,4.247872447051007,0.2528127334034076,0.3357021541914101
143162,11,490075,IRIS ASHLEY SANTIAGO,SPAIN,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143162,12,490075,IRIS ASHLEY SANTIAGO,SPAIN,0.8800599700099974,0.9970000749971876,0.9268360120048735,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.442697425810477,3.347202122218042,4.247072081103257,0.2529260065354054,0.3358525660552105
143162,13,487861,AINOA GOMEZ,SPAIN,0.8818702317148925,0.9970023721819189,0.9279230879017031,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.44503463898866,3.3487014665210277,4.248009171292623,0.2527933832759922,0.3356764597599241
143162,16,467531,KIM YEEUN,KOREA REPUBLIC,0.8274027716363777,0.9940132990550198,0.8940469826038345,0.3,0.029999999999999995,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.372201012598245,3.301978008081892,4.218807009768163,0.25692626812233216,0.3411643888181788
143162,17,490075,IRIS ASHLEY SANTIAGO,SPAIN,0.8258207427357775,0.9940111293033618,0.8930968973628113,0.3,0.029999999999999995,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.370158329330044,3.300667607494745,4.217988009401196,0.257042178521737,0.34131830262722457
143162,18,489936,SHIN SUNGHEE,KOREA REPUBLIC,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143162,19,489936,SHIN SUNGHEE,KOREA REPUBLIC,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143162,15,489970,KIM MINSEO,KOREA REPUBLIC,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143162,20,489970,KIM MINSEO,KOREA REPUBLIC,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143162,21,489936,SHIN SUNGHEE,KOREA REPUBLIC,0.8821318709729087,0.9970027096555715,0.9280802064459739,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.445372443858844,3.348918171532088,4.248144611924536,0.2527742148135912,0.33565100655575225
143162,14,489964,SHIN DAIN,KOREA REPUBLIC,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143162,22,489964,SHIN DAIN,KOREA REPUBLIC,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143162,23,490075,IRIS ASHLEY SANTIAGO,SPAIN,0.7721923611723571,0.9900278448261339,0.8593265546338679,0.3,0.04,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.297552092462816,3.2540900215799193,4.18887701820443,0.2611621603346681,0.3467890981493134
143162,24,490062,IRUNE DORADO,SPAIN,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143162,25,490062,IRUNE DORADO,SPAIN,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143162,26,489936,SHIN SUNGHEE,KOREA REPUBLIC,0.825429692810018,0.9940090821047677,0.8928614485279178,0.3,0.029999999999999995,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.369652114335024,3.300342865799826,4.217785045841872,0.25707090327959403,0.3413564453384773
143162,27,489970,KIM MINSEO,KOREA REPUBLIC,0.8837397072444302,0.9970048150370294,0.9290457503614699,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.447448363277159,3.3502498934230833,4.2489769381064075,0.2526564184559007,0.3354945884414419
143162,28,489970,KIM MINSEO,KOREA REPUBLIC,0.708049836602322,0.9140132893834312,0.7904352177147658,0.3,0.029999999999999995,0.4,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.149435718086746,3.1590719700933843,4.129490736025346,0.2695669034387986,0.35794949473020793
143162,29,489970,KIM MINSEO,KOREA REPUBLIC,0.6539198537243824,0.910144176088586,0.7564095826700639,0.3,0.04,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.076280602740637,3.1121422734562576,4.1001596756271415,0.27371803091425223,0.36346164760744964
143162,30,490062,IRUNE DORADO,SPAIN,0.8843292055200898,0.9970056009226844,0.9293997636811275,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.448209491914424,3.3507381646243473,4.249282107607198,0.2526132288309025,0.3354372382836574
143162,32,489973,RYOO JIHAE,KOREA REPUBLIC,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143162,33,489973,RYOO JIHAE,KOREA REPUBLIC,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
143162,34,489973,RYOO JIHAE,KOREA REPUBLIC,0.8799999999999999,0.997,0.9268,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.44262,3.3471524528301884,4.2470410377358485,0.2529304,0.3358584
143162,35,490062,IRUNE DORADO,SPAIN,0.8311234311781002,0.9940191646814655,0.8962817245794463,0.3,0.029999999999999995,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.37700570784581,3.305060265410519,4.220733420598555,0.25665362960130755,0.3408023606181297
143162,31,467539,PHAIR CASEY,KOREA REPUBLIC,0.9119536107204319,0.9950677187476789,0.9451992539313306,0.0,0.02,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.48217839595236,3.3725295370260424,4.262901715358257,0.25068569102037763,0.33287772086312445
143162,36,467539,PHAIR CASEY,KOREA REPUBLIC,0.851953610720432,0.9920677187476789,0.9079992539313307,0.3,0.029999999999999995,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.402198395952361,3.321221612497741,4.230834262528068,0.25522409102037763,0.33890412086312444
143162,38,490078,EMMA MORENO,SPAIN,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143162,39,489964,SHIN DAIN,KOREA REPUBLIC,0.9505772310024447,0.9980144397324775,0.9695521144944578,0.0,0.01,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.534537046163084,3.4061181050857514,4.283894570395575,0.24771464203167615,0.32893255745189787
143162,40,489964,SHIN DAIN,KOREA REPUBLIC,0.8905772310024447,0.9960144397324775,0.9327521144944577,0.3,0.02,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.455417046163083,3.3553618786706574,4.252171928886141,0.25220424203167613,0.3348941574518979
143162,41,485570,PAU COMENDADOR,SPAIN,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324
143162,42,489973,RYOO JIHAE,KOREA REPUBLIC,0.8239830632137428,0.9940075853941038,0.8919928720858872,0.3,0.029999999999999995,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.367784674984657,3.2991448858392136,4.217036308366489,0.2571768696055218,0.3414971547220863
143162,43,485570,PAU COMENDADOR,SPAIN,0.94,0.999,0.9636,0.3,0.01,0.0,1.0,8.6,3.4481132075471694,4.3101415094339615,0.244,0.324,0,,,,8.52174,3.3979086792452824,4.278763679245283,0.2484408,0.3298968
